path,y,src,sha1,dhash,cluster,norm_path
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00031.avi,0,REAL,c1287d424e4b4424192a0bfc27ec26b0c50ea929,3.6303084644807603e+18,191,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00593.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00706.avi,0,REAL,0517bd0ff2a109232a0be869abc907a428f882fe,4.692517496308224e+16,2103,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00594.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00258.avi,0,REAL,d9a0665e05d2b2812fce51f25a00c9ecc9174172,5.653343632875878e+16,1362,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00595.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01060.avi,0,REAL,97f9a6698329ce60af8cfd6fcba5b9640d9ba8ba,1.4757396093438669e+19,2389,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00596.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0766.mp4,1,AI,0dfb002090a3739460c43fa282e2866eac4ece93,1.5599480553590845e+19,745,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00597.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0813.mp4,1,AI,acc833cd47bda87f78b93c0fffabae179eb9fc59,9.732286805666988e+18,1670,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00598.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00769.avi,0,REAL,4d6e0e0ef6df6c1dbb56dfcc1b61cfdb0e5060fd,9.80435405885478e+18,1440,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00599.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00483.avi,0,REAL,8077be7e4b575d2df32bb6552d197aa051f5f744,6.838157730647451e+16,1809,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00600.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0449.mp4,1,AI,eb3dcc81b7e660522bc3f97e20f3b8cbfa795b6b,1.5765640866480423e+19,1730,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00601.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00939.avi,0,REAL,06ec86a70cec458bf4a6b6e3783fd1a8084d60fa,9397807228330240.0,1194,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00602.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01141.avi,0,REAL,d104ebe503f46c77ad41b5cc096071f344737540,1.7074510667506876e+19,1208,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00603.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00807.avi,0,REAL,24b917254736789d48f44d04d9e254015688daea,6.958144210965453e+16,2025,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00604.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01198.avi,0,REAL,5ad248927207242563df35495e992c408b5d1fa4,4.24376792353965e+18,131,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00605.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00935.avi,0,REAL,63e0d86b66b716f53428cb577a7cc6f5bf74abcd,1.176657888757647e+19,2050,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00606.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0870.mp4,1,AI,7c2c8ed74abe619920275574e6c78908dd5e06be,6.885321960559369e+18,1201,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00607.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00600.avi,0,REAL,c1afee5c5ba874774cb0ecb875e6ffdef33c662d,1.0163795929144156e+19,1777,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00608.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cb1348b4081918e0d5ccc7b7482f6_1.mp4,1,AI,a4fc9cf8636b1a3f053787969dcc0eff0730d711,1.7352589148049363e+19,896,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00609.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c336ce1d8819196f19513be263341_1.mp4,1,AI,2c5110f5974ef151731fc288f0d3bced110c8546,5.041487957380765e+18,2511,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00610.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00452.avi,0,REAL,21ada6959114826e7d48803b3a378b954c6f5ac3,8795538920157440.0,364,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00611.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31ef485c819183eead597284181c_1.mp4,1,AI,4dcd326538604e8a58c3ba2f26d3c38d954a1d11,1.8410570957052328e+19,1756,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00612.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bef6f1d1c8191be63afbde4af7415_1.mp4,1,AI,176daa51683ecaabe25337c797b3bf31426e25d2,9.334751839300671e+18,284,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00613.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bfe2b722081918383fefa2d189e7b_1.mp4,1,AI,7df0255ad8d4e7dec725ca1c4f486c58f86450cd,4.485511484136351e+18,2330,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00614.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01045.avi,0,REAL,dd5b29905f0af6dca3503de77d64d0d4d57f4520,1.8339750521806493e+17,2423,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00615.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01012.avi,0,REAL,dcd328586ab1874e9ea0e8bb487a0d3c321e6d42,1.8331540255834687e+19,1544,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00616.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c2e73b9e08191bc43a7a1a9b74180_1.mp4,1,AI,80d9c72d2d885849dd22dad9a4dfe8882deb063a,3.7020521017986673e+18,876,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00617.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cd3e5a6f881919acbfa5a18e5ff97_1.mp4,1,AI,b2e9b383d4c1d7ed1c52f4a7d5d8e7d3a69aaa4e,5.210504405639891e+18,1451,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00618.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01139.avi,0,REAL,c589747d02d78ddfcb78ebc9ccd88f9c32b4ea4b,4.092369774404403e+16,2014,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00619.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c15ee5d4481918757faec9bef0ece_1.mp4,1,AI,ccfd6d990713df89d641a7ee705349c0c7dafc69,2.882303763194839e+17,1775,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00620.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0312.mp4,1,AI,69d1e21acec83c1bccac951620547689e74776ae,8.16214685872309e+18,101,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00621.mp4
/content/drive/MyDrive/AudioModel/AI/ai_1085.mp4,1,AI,d4b9aa00a315f7ec655d86a8020d81833c78096f,1.7940363967637225e+19,1796,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00622.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00228.avi,0,REAL,8747efa9d5761d728acd33385971f51f6a4e74f6,1.0249847883791407e+19,699,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00623.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0348.mp4,1,AI,0d3b448d2e2c8e055bf310ca41dd4d4b8d15be4e,7.11839705701195e+18,593,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00624.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0806.mp4,1,AI,e3fc02a23ef6b62740ce9a8e9a0ef7bf5d37c738,2.8897829953157396e+18,89,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00625.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bf52986a881919ee4059a491c0464_1.mp4,1,AI,35c1ea7ebdc8d865cbdd1ca2293f6706c84f93d2,1.5051131478130684e+19,1987,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00626.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00872.avi,0,REAL,9a19b87dfb950d13510c8ca07a233997c0aa285c,6.186568832752026e+16,1781,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00627.mp4
/content/drive/MyDrive/AudioModel/AI/ai_1044.mp4,1,AI,d763b7b0d213222a65f4e53ad1065ffc758e17a5,1.1251788897620498e+19,920,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00628.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00989.avi,0,REAL,331c9ab080576b143a0ac683518ba636797c3963,1.7353830973237027e+19,406,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00629.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00528.avi,0,REAL,cdff3a5ff25a4f09c9f3b151cd5937a79d8340f2,4.681765560184322e+18,357,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00630.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00816.avi,0,REAL,ae5bac06e539a99fca4e917bfb27bda9c86dcca4,1.5986857549424323e+19,1253,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00631.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0530.mp4,1,AI,19293fb390d4630fb6d948aa7ea725b5c9db29a2,5.229694903949138e+18,844,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00632.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00644.avi,0,REAL,1568947fe33b4d65345dfb67f3d3f53ff953b83c,1.0700729688336294e+19,1732,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00633.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00202.avi,0,REAL,e3d5ec484b6c38cbe907fc50bbea416ee2dd3361,1.493719054008182e+19,2295,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00634.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00691.avi,0,REAL,46820bd5c115a1255b87180dca7a7cf6cdd83932,5.372379055340915e+18,1328,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00635.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0897.mp4,1,AI,758ccb5b69e6a37d67a9bc701e05f0ca26299140,1.2945422744124056e+19,584,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00636.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0182.mp4,1,AI,a0fd82b2bba33a36e3edbca0f87a1737e1495eae,5.062820882465195e+18,1109,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00637.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00313.avi,0,REAL,25a368d6ebd1106252d4ffd6762a64de5ff87c69,1.4069317067295689e+19,1668,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00638.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00672.avi,0,REAL,fc502e981444960a80a230b8355f206b8464ac14,1.5236357780290484e+19,413,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00639.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690ba8e2c1d4819186c240a612cdc4cc_1.mp4,1,AI,aa75722a4eec3eb85155605373a64147d9b4fd63,1.7268225107288855e+18,343,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00640.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00727.avi,0,REAL,1667b7c5be30a6d0bc588df2a96a203e7852b273,6.060917213842935e+18,1861,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00641.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0617.mp4,1,AI,68bf7c1f37c8428c2a56f416054b063a2cfc7686,1.7938102233568178e+19,126,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00642.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00566.avi,0,REAL,53ac7523de27767566844cabb503d2b8a1d95089,7.365225563743315e+18,1939,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00643.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00288.avi,0,REAL,4af5969a2729d39831a4c5152ea84b3c99847ada,1.6918784053093636e+19,923,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00644.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0015.mp4,1,AI,8e69b3d8f305299e9aa8c268a9f1122a7ff62470,1.9479635773914977e+18,282,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00645.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31d1725081919f11f48976aafffc_1.mp4,1,AI,c5cc51f09144380924b2125de9a8d6f5c7af5da5,3.643867718874033e+17,116,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00646.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31df998481919613149ae478fdef_1.mp4,1,AI,a2217447e75ab89e3870efc0b98c4adc6ce95aa6,8.99354834251366e+18,1624,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00647.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0105.mp4,1,AI,875368c78f51614ccb7beae4e1faf99ae1f2c6c9,2.5327608954899697e+18,442,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00648.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0638.mp4,1,AI,5d0346caa511ba18e3003b3f0eb5e882ebc7c473,1.0430603782501982e+19,546,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00649.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0610.mp4,1,AI,453ffd495520653e75b08bc2a148cd56a5330b7e,1.7915677524316879e+19,2332,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00650.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c162969a88191b540befd9b7c08c6_1.mp4,1,AI,95a33f17bf1409451907a386217a4fd44bb4ae4a,2004543767260991.0,2480,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00651.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00908.avi,0,REAL,8237e229e3461145bc2f195ddb82c3e505e9a2be,1.735252831495983e+19,977,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00652.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d320c505081919a56addd749c634e_1.mp4,1,AI,7211519e67ec846bdd224b46df89f83cf6f119ad,2.3205867767791544e+18,1811,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00653.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0098.mp4,1,AI,d5078858744596ffb744f6334456247417df1b47,1.023619660836693e+19,2084,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00654.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c1a3323048191a8629f5aa0d0ad99_1.mp4,1,AI,bfb8e16e3ee9464446d7189044deeb2c5500db0b,8.682516063391301e+18,381,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00655.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00203.avi,0,REAL,3050a425c2e80abaf3a659c8f5049bab6a66bec5,7.305412519423854e+17,1116,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00656.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cb4921b6881918833212453d68975_1.mp4,1,AI,5e58e600de652be73277ebc80c6438463ab638e7,1.281270252276533e+19,1406,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00657.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00778.avi,0,REAL,9ef93fbf5511aee4fdd5f2717cacb3d44a1c2c23,1.6204597739275252e+19,1414,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00658.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00626.avi,0,REAL,e358e9d818a733d3d0253a870c6228dae3e32a69,1.252975578689783e+19,2173,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00659.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0691.mp4,1,AI,c018e42e0178bbeb4bab4eb8620c2a22f1fa9214,1.0456676121131448e+19,2515,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00660.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31fc0e4c8191b5a4526d44041a7f_1.mp4,1,AI,6efd85e6728658a8056603bb8920ef4651bdd8df,1.3325302435999433e+19,1504,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00661.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0969.mp4,1,AI,fa41882cd1eabfc50cb1dd695b3dcb66ff75cefd,6.284519383275534e+18,1687,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00662.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00293.avi,0,REAL,19f7beb7d49a5d05dd85e8cb523c84f759edf27e,1.4666493806580992e+16,403,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00663.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d320562b08191915f061aabbd3d39_1.mp4,1,AI,e5eda666a40514cb2114975d96f0b1174fccb178,1.4612714929385015e+19,127,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00664.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31fbc9248191bfb7dd9c34d56e6c_1.mp4,1,AI,ac1354a9154db8de736daa0035234426d71603ba,1.822950694653342e+19,1494,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00665.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00493.avi,0,REAL,66bc6a10d1fef5cfedf3071587a32a59f2a5bbb6,1.6845929972945949e+19,1914,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00666.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0941.mp4,1,AI,9a32b0ab3c24e362a3f320710c7f4cdfd3c90e9c,1.0344021890205395e+19,92,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00667.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0982.mp4,1,AI,94cb29f6acf2cbd5b8ffa6d274c97aa353be26ed,1.324036196276582e+19,1346,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00668.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00637.avi,0,REAL,b30d13e6ac088e155a92cb43c598a1e6628183d5,7.970289084531478e+18,2384,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00669.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00413.avi,0,REAL,41e92ea14d302afd9ffe3454ddcef4a7670c53bd,2.724249941186253e+16,1408,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00670.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31f5b9ac8191adef0e97d32706ed_1.mp4,1,AI,b3a07504e2a281d2ac9c28c5f2c2ec135b3b8624,1.7454894614716385e+19,1002,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00671.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0713.mp4,1,AI,a5b9e860ca33cb468cb820be677daa732d88a7b3,1.5227609616409743e+19,1292,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00672.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0309.mp4,1,AI,829309e042ad79e8ffa79cb530a87c2ae4255c35,1.449756189337593e+17,1356,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00673.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00054.avi,0,REAL,778d9c684be6d5f0b8ad7a6578cf36f9e6ad6c47,1.389157379806467e+19,622,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00674.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31e31a708191be3f8682264e4def_1.mp4,1,AI,dccc83061869f9a085273df29430c578527110e0,3.181832892839509e+18,2405,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00675.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0283.mp4,1,AI,d2e63c797a6f61f9ff13d563318b35618026cca0,155157803058.0,1230,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00676.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01084.avi,0,REAL,d75b1838729b90c7e52033b13df49cae006c2f16,1.5846892141233793e+19,141,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00677.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01033.avi,0,REAL,c784c028bc30833ec769ae145254f5e41e2d8853,1.75016603112612e+19,1747,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00678.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00755.avi,0,REAL,3d2e033808ee015d9105c9eb7bfc1e1d9e439552,6.469700832350925e+16,514,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00679.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0239.mp4,1,AI,a0f86b0526c2b96e1dce1ecd20af36df2f7e3f4e,2.4714342634617605e+18,305,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00680.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bf6cd16ac8191bfd94284522c817d_1.mp4,1,AI,7f732c893026cdd0373dd4443d6574554b83530e,1.1831927722776664e+19,348,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00681.mp4
/content/drive/MyDrive/soravideo/sora2aivideos/s_690a2bd205a8819186983bd84209cb51_1.mp4,1,AI,0e88fbbf186863316029ea916974c7f9bb708104,3.200204901194119e+17,1421,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00682.mp4
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00586.avi,0,REAL,8c88cb2ff4130f654ad7c6db0d6de2b82bb8ccf0,4.818780957664346e+18,1072,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00683.mp4
/content/drive/MyDrive/AudioModel/AI/ai_0017.mp4,1,AI,2578f4031583506542e4018e6bc6ba6eb567cfb2,1.1805294950456383e+19,1703,/content/drive/MyDrive/ai_detection_eval/PAPER_FINAL_R2RES_MID_ONLY_FULLDATA/normalized/v_00684.mp4
