path,y,src
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31f5ecf881918f76d2339acd3f4d_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0853.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00385.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_1107.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00988.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31fb86f08191a4b7b16c8b24aae5_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d321040748191ac5c316d01531d5e_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31d10238819196c76d4383cef97c_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0980.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00226.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0248.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_1178.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31de06d08191a1a1e44c2bc1ef9b_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00652.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00698.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0363.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0282.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00838.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0302.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00200.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00735.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_1123.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cf7a615208191ba977681b8fd1c0b_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00209.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c4cdd12288191be44f24844895a5a_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0737.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01189.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c20908638819184f52a19a87f959b_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00640.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d3205aaf08191b7e3ec7d06daa69d_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00710.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cd9c760f481919ac43c0222253761_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01159.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01090.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cbcda45f88191a2df5e6919e95fdd_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00919.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00502.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31d186c481918496a7bba3d4bd41_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0012.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0602.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00454.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01106.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00633.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00674.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00705.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00206.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00173.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00101.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cb2ea1f5c8191b3074f1f98a49584_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00186.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00551.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0269.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_6905220178788191b4cbdaceccb83ad6_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bf28459348191ae43d3a6ac8c5e48_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00047.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0077.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31db95088191b5798556ca230426_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00067.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00568.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0419.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0281.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_1147.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31dc3054819192b22a414707a161_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cdceafec88191adb2076c6f303768_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00411.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0491.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00174.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00877.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00228.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01115.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00806.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c377a7cd481919e22d34cb6862136_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0236.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d320c3bd081918c3133b61b90c897_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00543.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01015.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0878.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00707.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0755.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_1181.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01143.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00852.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0505.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00164.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00567.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31eae5e48191a924157940535356_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d3211814c81919545320f25b4ce05_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0736.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00910.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00039.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00262.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01168.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01059.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01062.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bf60b5cd481919e568274afca37d0_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00836.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c097502908191b43c94ac837152dd_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0023.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c75a4c9ec819180c9c76929220460_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01037.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00809.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00920.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c25fe15608191a9c5e07053424c2d_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c2279f9048191aee9649c4ac67942_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0307.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690ccafd5e08819190adfb7752670359_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0999.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00628.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00317.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c1e07fdb8819181ab409669d34616_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00754.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0099.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31d6f3748191929a3481b12c3594_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00557.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0766.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00669.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0511.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00114.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01009.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0584.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0858.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00426.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cc58d63fc819183c37bc3e3ee942f_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31d6671081918417bd03e8b0d0f9_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00025.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0639.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00208.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690ca91384648191b798f0db6d492e07_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c4ee99d788191a4d636ff6e400f02_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cb1927fd481918b16c0a082bc2bb3_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31ec86188191aea7b6354b585267_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0142.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0480.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00924.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00623.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01100.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00309.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00734.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d3210f50c8191ab69b415f40ffa0b_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c2f908c6c8191b0ebc605bce667be_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00372.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00845.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690ce202386c8191a75b504215eaa045_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00291.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0926.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00896.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0940.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0557.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d32043ee081918586cf9bf087f075_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0155.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0847.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c6eb181ac8191b0058400ef17daf3_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d320735188191b9ea08c026a4b228_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01017.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0670.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d3210f9d88191b41be7a4947d15f2_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00646.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00547.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01149.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00946.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bf4ff6a8481919a61b0bc76847601_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d0c2872588191a8ffc05a6cc4860e_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c11bf9c948191862c2dbbff0b2b57_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690ca986ba1081919e4423c838099705_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00824.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00470.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00848.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0471.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bf688589081918784a569d0af3f0d_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01123.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00804.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00377.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0625.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0888.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_1081.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01030.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00820.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0686.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00639.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0850.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bf3a1fcf48191bc8905a53c75ea85_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d3211232c819192d1e4f075050226_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00240.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00948.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00909.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00236.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0789.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31f4f36881919b9ba428ef828e7f_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01108.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0482.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00638.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690a8c61d66c8191a6ec13300dc5bf42_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00221.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00110.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c84bd4d0481919f1075f8ff02d5fa_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bf3d893f88191ba7366494249b070_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00386.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00518.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0692.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31cf71b081919d71b98e8a1ac657_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0003.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0385.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00191.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0867.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0645.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00160.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31e1e47c81919ad9429cae7df7ba_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01032.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00134.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0251.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01136.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00651.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0634.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0530.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00584.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01073.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31d69a788191adabad182ed292c5_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690ccef99d04819182e89672496d4782_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0598.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c0491cf14819194c78ad246206c23_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0438.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31fd22008191a91c2348d4df73f2_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31d88264819197aa7417b5a4a167_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_1114.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00715.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cb046b05c8191b0b9f00683ab7327_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0220.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31e0cd0c81918c280827d8b885b8_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690ace24bcb88191950e1a29ff7d55a4_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0742.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d320f140481918bdf74c5794ffd40_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31dc6ae081918ae65d88aa6e2a6c_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_1190.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0757.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0700.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c21c31d0081919628575ebfee1410_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690bfbe9cdb08191a6c76b760b0459ef_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00380.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00894.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c0e01a4788191a75bab2c269c627d_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0690.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0799.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cbb21ee108191915340b44168a7dd_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31f76e808191b7ceb3b4fb21fda0_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01183.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c2e73b9e08191bc43a7a1a9b74180_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01153.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00229.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cd874612c819196ae9aa9747925cf_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0138.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690b9ad36ed48191ab1ff56ec3897d4a_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00890.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31e26b108191bb363e1fcb64eb0d_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0798.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0440.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d163e911c8191a32ddcbd62a6e177_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00121.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01054.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00571.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01055.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0324.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00926.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01182.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690a51c9bb30819193ce70bff9e0f7e3_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00542.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cb1348b4081918e0d5ccc7b7482f6_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00215.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c5f06dacc8191b198bc95d64cbb27_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00089.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0489.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c1533e38481918a4365c2184dccbe_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00140.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0826.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31d59b9c819186a55bd59385b38d_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0071.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0120.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00709.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c03d354f48191980e8035d2e5852b_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c25f704dc8191a8fb18141b812681_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00657.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00011.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0780.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0479.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0494.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0701.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00550.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00187.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01078.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0663.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_1044.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_0456.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00678.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00288.avi,0,REAL
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01027.avi,0,REAL
/content/drive/MyDrive/AudioModel/AI/ai_0201.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690ca30fcf308191b9761cb214ca7a52_1.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c504879b08191b6a733bb23005c64_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00378.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690c0550f8188191a23378e6b7130905_1.mp4,1,AI
/content/drive/MyDrive/AudioModel/AI/ai_1082.mp4,1,AI
/content/drive/MyDrive/soravideo/sora2aivideos/s_690cf4d66f1c8191a4ec3c48a9eeb05d_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_00829.avi,0,REAL
/content/drive/MyDrive/soravideo/sora2aivideos/s_690d31fdb4488191a8e9e600a30a0616_1.mp4,1,AI
/content/drive/MyDrive/genvid_ucf_1200/real_1200/ucf_01104.avi,0,REAL
